"STATION","NAME","DATE","AWND","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10"
"USW00023047","AMARILLO AIRPORT, TX US","2020-09-06","15.88",,"0.00",,"0.0","0.0",,"94","65",,"  210","  170","23.9","32.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2020-09-07","17.45",,"0.00",,"0.0","0.0",,"91","64",,"  170","  180","25.9","32.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2020-09-08","23.94",,"0.07",,"0.0","0.0",,"77","40",,"   10","   10","36.9","42.9","    1",,"    1",,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2020-09-09","23.04",,"0.19",,"0.0","0.0",,"42","37",,"  360","  360","32.0","38.9","    1",,"    1",,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2020-09-10","10.51",,"0.00",,"0.0","0.0",,"52","40",,"  360","  360","21.9","25.9","    1",,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2020-09-11","10.07",,"0.00",,"0.0","0.0",,"77","46",,"  190","  200","18.1","25.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2020-09-12","7.61",,"0.00",,"0.0","0.0",,"83","52",,"  160","  180","16.1","19.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2020-09-13","5.59",,"0.00",,"0.0","0.0",,"84","55",,"  320","  330","12.1","46.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2020-09-14","6.71",,"0.00",,"0.0","0.0",,"83","57",,"   90","  100","15.0","18.1","    1",,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2020-09-15","10.07",,"0.00",,"0.0","0.0",,"84","56",,"  140","  170","16.1","21.9",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2020-09-16","8.72",,"0.00",,"0.0","0.0",,"86","52",,"   40","   80","16.1","21.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2020-09-17","7.38",,"0.00",,"0.0","0.0",,"81","55",,"   60","   40","15.0","21.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2020-09-18","7.16",,"0.00",,"0.0","0.0",,"82","53",,"  130","   90","15.0","18.1",,,,,,,,"    1",,
"USW00023047","AMARILLO AIRPORT, TX US","2020-09-19","12.30",,"0.00",,"0.0","0.0",,"81","51",,"  170","  170","21.0","25.9",,,,,,,,"    1",,
"USW00023047","AMARILLO AIRPORT, TX US","2020-09-20","14.09",,"0.00",,"0.0","0.0",,"84","52",,"  190","  180","23.0","25.9","    1",,,,,,,"    1",,
"USW00023047","AMARILLO AIRPORT, TX US","2020-09-21","11.86",,"0.00",,"0.0","0.0",,"81","50",,"  180","  140","17.0","23.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2020-09-22","10.74",,"0.00",,"0.0","0.0",,"85","50",,"  140","  130","18.1","21.9",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2020-09-23","10.07",,"0.00",,"0.0","0.0",,"83","55",,"  170","  170","17.0","19.9","    1","    1",,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2020-09-24","8.72",,"0.00",,"0.0","0.0",,"92","54",,"  270","  270","15.0","18.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2020-09-25","18.57",,"0.00",,"0.0","0.0",,"98","62",,"  190","  190","29.1","35.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2020-09-26","13.20",,"0.00",,"0.0","0.0",,"97","61",,"  190","  190","23.0","28.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2020-09-27","20.80",,"0.00",,"0.0","0.0",,"77","54",,"   20","  360","33.1","42.9",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2020-09-28","12.75",,"0.00",,"0.0","0.0",,"67","42",,"  340","  330","25.1","36.9",,,,,,,,"    1",,
"USW00023047","AMARILLO AIRPORT, TX US","2020-09-29","9.40",,"0.00",,"0.0","0.0",,"81","42",,"  260","  280","21.9","27.1",,,,,,,,"    1",,
"USW00023047","AMARILLO AIRPORT, TX US","2020-09-30","10.07",,"0.00",,"0.0","0.0",,"92","50",,"   60","   60","19.9","23.9",,,,,,,,"    1",,
"USW00023047","AMARILLO AIRPORT, TX US","2020-10-01","10.74",,"0.00",,"0.0","0.0",,"73","48",,"   60","   40","19.9","25.9",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2020-10-02","14.54",,"0.00",,"0.0","0.0",,"83","45",,"  200","  200","28.0","35.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2020-10-03","13.42",,"0.00",,"0.0","0.0",,"73","49",,"   30","   30","28.0","35.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2020-10-04","10.29",,"0.00",,"0.0","0.0",,"77","43",,"  200","  200","21.9","29.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2020-10-05","14.09",,"0.00",,"0.0","0.0",,"90","51",,"  190","  200","25.9","30.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2020-10-06","9.40",,"0.00",,"0.0","0.0",,"89","50",,"  350","  340","15.0","19.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2020-10-07","11.18",,"0.00",,"0.0","0.0",,"93","52",,"  240","  230","19.9","25.9",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2020-10-08","15.43",,"0.00",,"0.0","0.0",,"90","53",,"  180","  210","25.1","36.9",,,,,,,,"    1",,
"USW00023047","AMARILLO AIRPORT, TX US","2020-10-09","12.75",,"0.00",,"0.0","0.0",,"94","56",,"  210","  210","25.1","32.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2020-10-10","8.50",,"0.00",,"0.0","0.0",,"93","50",,"  130","  330","17.0","25.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2020-10-11","19.46",,"0.00",,"0.0","0.0",,"92","49",,"  230","  230","38.0","48.1",,,,,,,,"    1",,
"USW00023047","AMARILLO AIRPORT, TX US","2020-10-12","11.18",,"0.00",,"0.0","0.0",,"75","42",,"  360","  360","29.1","34.0",,,,,,,,"    1",,
"USW00023047","AMARILLO AIRPORT, TX US","2020-10-13","8.72",,"0.00",,"0.0","0.0",,"85","49",,"  350","  350","21.0","23.9",,,,,,,,"    1",,
"USW00023047","AMARILLO AIRPORT, TX US","2020-10-14","13.20",,"0.00",,"0.0","0.0",,"94","49",,"   20","   20","32.0","42.9",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2020-10-15","14.09",,"0.00",,"0.0","0.0",,"64","42",,"   10","   10","36.9","45.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2020-10-16","13.65",,"0.00",,"0.0","0.0",,"67","35",,"  190","  180","29.1","33.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2020-10-17","12.30",,"0.00",,"0.0","0.0",,"87","48",,"  200","  200","25.9","33.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2020-10-18","16.11",,"0.00",,"0.0","0.0",,"65","38",,"  350","   10","29.1","34.0","    1",,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2020-10-19","7.83",,"0.00",,"0.0","0.0",,"66","37",,"  150","  150","19.9","23.0","    1",,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2020-10-20","15.21",,"0.00",,"0.0","0.0",,"85","43",,"  200","  180","21.9","29.1","    1","    1",,,,,,"    1",,
"USW00023047","AMARILLO AIRPORT, TX US","2020-10-21","16.33",,"0.00",,"0.0","0.0",,"84","53",,"  170","  170","29.1","36.9","    1","    1",,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2020-10-22","21.92",,"0.00",,"0.0","0.0",,"90","44",,"  360","   10","35.1","42.9",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2020-10-23","18.12",,"0.00",,"0.0","0.0",,"47","33",,"  360","  360","35.1","42.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2020-10-24","17.67",,"0.00",,"0.0","0.0",,"79","28",,"  190","  180","32.0","40.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2020-10-25","17.22",,"0.00",,"0.0","0.0",,"46","26",,"   10","   10","29.1","35.1","    1",,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2020-10-26","21.25",,"0.42",,"0.5","0.0",,"27","18",,"   40","   10","30.0","36.9","    1",,"    1",,,"    1",,,,
"USW00023047","AMARILLO AIRPORT, TX US","2020-10-27","15.88",,"0.54",,"1.8","2.0",,"29","18",,"  360","  350","23.9","31.1","    1",,"    1",,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2020-10-28","15.88",,"0.45",,"4.5","1.2",,"34","27",,"  340","  340","40.0","51.0","    1","    1","    1",,,"    1",,,,
"USW00023047","AMARILLO AIRPORT, TX US","2020-10-29","11.86",,"0.20",,"0.6","5.1",,"47","33",,"  340","  340","30.0","38.0","    1",,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2020-10-30","14.99",,"0.00",,"0.0","3.1",,"68","34",,"  190","  180","23.0","27.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2020-10-31","13.42",,"0.00",,"0.0","0.0",,"77","42",,"   10","   10","25.1","30.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2020-11-01","8.95",,"0.00",,"0.0","0.0",,"68","33",,"  200","  190","19.9","23.9",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2020-11-02","14.54",,"0.00",,"0.0","0.0",,"74","36",,"  230","  220","25.9","32.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2020-11-03","15.21",,"0.00",,"0.0","0.0",,"79","40",,"  220","  220","23.9","30.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2020-11-04","9.17",,"0.00",,"0.0","0.0",,"80","47",,"  190","  200","17.0","21.0",,,,,,,,"    1",,
"USW00023047","AMARILLO AIRPORT, TX US","2020-11-05","11.18",,"0.00",,"0.0","0.0",,"80","47",,"  360","  350","23.0","28.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2020-11-06","11.41",,"0.00",,"0.0","0.0",,"80","41",,"  170","  200","19.9","25.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2020-11-07","19.91",,"0.00",,"0.0","0.0",,"74","48",,"  170","  170","32.0","38.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2020-11-08","24.16",,"0.07",,"0.0","0.0",,"79","53",,"  190","  200","38.0","57.0",,,"    1",,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2020-11-09","19.69",,"0.00",,"0.0","0.0",,"79","55",,"  200","  210","31.1","40.9",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2020-11-10","11.63",,"0.00",,"0.0","0.0",,"60","31",,"  280","  290","23.9","31.1",,,,,,,,"    1",,
"USW00023047","AMARILLO AIRPORT, TX US","2020-11-11","10.29",,"0.00",,"0.0","0.0",,"61","33",,"  160","  160","19.9","25.1",,,,,,,,"    1",,
"USW00023047","AMARILLO AIRPORT, TX US","2020-11-12","9.84",,"0.00",,"0.0","0.0",,"60","33",,"   50","   50","21.0","25.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2020-11-13","10.51",,"0.00",,"0.0","0.0",,"57","29",,"  200","  190","23.0","34.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2020-11-14","20.58",,"0.00",,"0.0","0.0",,"73","39",,"  250","  250","40.0","51.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2020-11-15","11.41",,"0.00",,"0.0","0.0",,"63","26",,"  200","  190","25.1","33.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2020-11-16","10.29",,"0.00",,"0.0","0.0",,"70","30",,"   40","   40","18.1","23.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2020-11-17","13.65",,"0.00",,"0.0","0.0",,"72","34",,"  190","  190","29.1","34.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2020-11-18","22.59",,"0.00",,"0.0","0.0",,"79","47",,"  200","  200","31.1","36.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2020-11-19","19.91",,"0.00",,"0.0","0.0",,"86","53",,"  230","  210","33.1","42.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2020-11-20","12.30",,"0.00",,"0.0","0.0",,"64","42",,"  360","  350","23.0","28.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2020-11-21","6.49",,"0.00",,"0.0","0.0",,"54","39",,"  100","   20","10.1","13.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2020-11-22","12.08",,"0.00",,"0.0","0.0",,"49","42",,"   10","  360","19.9","23.9","    1",,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2020-11-23","17.67",,"0.00",,"0.0","0.0",,"53","41",,"  190","  190","29.1","34.0","    1",,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2020-11-24","19.01",,"0.03",,"0.0","0.0",,"66","35",,"  250","  310","36.0","42.9","    1",,,,"    1",,,"    1",,
"USW00023047","AMARILLO AIRPORT, TX US","2020-11-25","11.63",,"0.00",,"0.0","0.0",,"60","29",,"  230","  230","25.1","30.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2020-11-26","11.86",,"0.00",,"0.0","0.0",,"59","32",,"  310","  300","23.0","28.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2020-11-27","13.42",,"0.00",,"0.0","0.0",,"52","28",,"   50","   30","21.0","27.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2020-11-28","4.25",,"0.22",,"0.5","0.0",,"38","33",,"   60","   60","15.0","16.1","    1",,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2020-11-29","16.11",,"0.00",,"0.0","0.0",,"46","30",,"  360","  350","35.1","44.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2020-11-30","12.97",,"0.00",,"0.0","0.0",,"53","20",,"  220","  230","25.1","32.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2020-12-01","14.32",,"0.00",,"0.0","0.0",,"57","25",,"  230","  230","25.9","33.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2020-12-02","25.95",,"0.04",,"1.3","0.0",,"37","29",,"  350","  350","36.0","44.1","    1",,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2020-12-03","13.65",,"0.00",,"0.0","1.2",,"38","25",,"  350","  340","30.0","38.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2020-12-04","9.17",,"0.00",,"0.0","0.0",,"57","22",,"  300","  290","16.1","19.9",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2020-12-05","11.86",,"0.00",,"0.0","0.0",,"55","29",,"  360","  360","23.0","27.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2020-12-06","7.38",,"0.00",,"0.0","0.0",,"60","29",,"  310","  300","16.1","19.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2020-12-07","8.50",,"0.00",,"0.0","0.0",,"64","27",,"  320","  290","18.1","21.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2020-12-08","7.61",,"0.00",,"0.0","0.0",,"69","32",,"  230","  290","13.0","16.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2020-12-09","7.61",,"0.00",,"0.0","0.0",,"68","31",,"  240","  250","17.0","19.9",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2020-12-10","8.05",,"0.00",,"0.0","0.0",,"70","24",,"  310","  320","23.0","30.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2020-12-11","10.07",,"0.00",,"0.0","0.0",,"44","27",,"  360","  350","17.0","23.9",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2020-12-12","11.63",,"0.00",,"0.0","0.0",,"44","23",,"  120","  120","25.1","31.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2020-12-13","15.88",,"0.14",,"2.3","0.0",,"34","17",,"   20","  110","29.1","36.0","    1",,,,,,,"    1",,
"USW00023047","AMARILLO AIRPORT, TX US","2020-12-14","17.22",,"0.00",,"0.0","1.2",,"41","14",,"  170","  170","32.0","38.9",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2020-12-15","16.11",,"0.05",,"1.3","0.0",,"30","20",,"  340","  330","35.1","42.1","    1",,,,,,,"    1",,
"USW00023047","AMARILLO AIRPORT, TX US","2020-12-16","5.82",,"0.00",,"0.0","1.2",,"50","14",,"  220","  220","12.1","13.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2020-12-17","13.20",,"0.00",,"0.0","0.0",,"54","24",,"  180","  200","23.9","29.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2020-12-18","13.87",,"0.00",,"0.0","0.0",,"60","34",,"  210","  210","25.1","32.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2020-12-19","8.05",,"0.00",,"0.0","0.0",,"53","26",,"  230","  250","18.1","23.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2020-12-20","10.74",,"0.00",,"0.0","0.0",,"56","25",,"  230","  230","21.9","25.9",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2020-12-21","8.72",,"0.00",,"0.0","0.0",,"64","32",,"   60","   60","17.0","21.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2020-12-22","18.12",,"0.00",,"0.0","0.0",,"68","29",,"  210","  220","35.1","44.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2020-12-23","20.58",,"0.00",,"0.0","0.0",,"51","20",,"  360","  350","40.9","53.0",,,,,,,"    1","    1",,
"USW00023047","AMARILLO AIRPORT, TX US","2020-12-24","13.42",,"0.00",,"0.0","0.0",,"53","14",,"  310","  290","25.9","33.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2020-12-25","11.41",,"0.00",,"0.0","0.0",,"64","24",,"  220","  230","23.9","29.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2020-12-26","11.41",,"0.00",,"0.0","0.0",,"64","24",,"  230","  240","18.1","23.9",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2020-12-27","13.20",,"0.00",,"0.0","0.0",,"58","34",,"  360","  300","23.0","29.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2020-12-28","15.21",,"0.00",,"0.0","0.0",,"44","31",,"  140","  140","30.0","35.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2020-12-29","11.63",,"0.00",,"0.0","0.0",,"56","32",,"  340","  300","28.0","38.9","    1","    1",,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2020-12-30","13.20",,"0.00",,"0.0","0.0",,"43","23",,"  360","  360","25.9","35.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2020-12-31","7.61",,"0.00",,"0.0","0.0",,"44","13",,"  350","  350","16.1","19.9",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2021-01-01","12.30",,"0.00",,"0.0","0.0",,"47","24",,"  350","  350","23.0","27.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2021-01-02","7.61",,"0.00",,"0.0","0.0",,"58","23",,"  220","  220","21.0","27.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2021-01-03","9.62",,"0.00",,"0.0","0.0",,"56","25",,"  300","  300","21.0","28.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2021-01-04","9.62",,"0.00",,"0.0","0.0",,"59","25",,"   10","  360","23.9","30.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2021-01-05","19.24",,"0.00",,"0.0","0.0",,"64","30",,"  200","  200","36.0","42.9",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2021-01-06","20.58",,"0.00",,"0.0","0.0",,"50","29",,"  340","  340","33.1","44.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2021-01-07","8.95",,"0.00",,"0.0","0.0",,"50","22",,"   80","   80","19.9","23.9",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2021-01-08","5.59",,"0.00",,"0.0","0.0",,"42","21",,"  210","  210","12.1","12.1","    1","    1",,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2021-01-09","9.17",,"0.05",,"0.7","0.0",,"40","21",,"  100","  110","18.1","21.0","    1",,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2021-01-10","7.38",,"0.19",,"1.8","2.0",,"33","27",,"   60","   60","15.0","19.0","    1",,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2021-01-11","8.50",,"0.00",,"0.0","2.0",,"40","21",,"  220","  220","17.0","19.9",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2021-01-12","6.26",,"0.00",,"0.0","0.0",,"54","15",,"  230","  220","15.0","18.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2021-01-13","7.83",,"0.00",,"0.0","0.0",,"64","21",,"  250","  250","15.0","21.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2021-01-14","17.22",,"0.00",,"0.0","0.0",,"48","34",,"  360","  360","38.9","49.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2021-01-15","19.46",,"0.00",,"0.0","0.0",,"47","26",,"  330","  320","40.0","52.1",,,,,,,"    1","    1",,
"USW00023047","AMARILLO AIRPORT, TX US","2021-01-16","7.16",,"0.00",,"0.0","0.0",,"55","20",,"  230","  210","16.1","21.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2021-01-17","8.95",,"0.00",,"0.0","0.0",,"50","28",,"  200","  210","17.0","21.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2021-01-18","16.33",,"0.00",,"0.0","0.0",,"54","28",,"   20","   10","30.0","36.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2021-01-19","10.96",,"0.00",,"0.0","0.0",,"43","27",,"   20","   20","23.9","29.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2021-01-20","17.00",,"0.00",,"0.0","0.0",,"61","27",,"  220","  210","33.1","42.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2021-01-21","10.51",,"0.00",,"0.0","0.0",,"65","35",,"  290","  290","19.9","25.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2021-01-22","8.95",,"0.00",,"0.0","0.0",,"38","23",,"  170","  160","17.0","21.0","    1",,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2021-01-23","17.00",,"0.00",,"0.0","0.0",,"63","33",,"  210","  210","25.9","33.1","    1",,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2021-01-24","11.41",,"0.22",,"0.0","0.0",,"39","27",,"  120","  130","23.9","30.0","    1","    1","    1",,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2021-01-25","12.08",,"0.07",,"0.0","0.0",,"51","24",,"  280","  250","25.1","34.0","    1","    1",,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2021-01-26","9.40",,"0.00",,"0.0","0.0",,"37","20",,"  150","  150","18.1","21.9","    1","    1",,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2021-01-27","9.84",,"0.00",,"0.0","0.0",,"45","20",,"  170","  170","21.9","27.1","    1","    1",,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2021-01-28","19.01",,"0.00",,"0.0","0.0",,"55","25",,"  200","  210","30.0","35.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2021-01-29","17.67",,"0.00",,"0.0","0.0",,"63","29",,"  190","  200","30.0","35.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2021-01-30","20.36",,"0.05",,"0.0","0.0",,"61","39",,"  350","  260","36.9","47.0",,,"    1",,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2021-01-31","11.41",,"0.00",,"0.0","0.0",,"56","30",,"  360","   10","23.0","28.0",,,,,,,,"    1",,
"USW00023047","AMARILLO AIRPORT, TX US","2021-02-01","14.54",,"0.00",,"0.0","0.0",,"63","24",,"  210","  200","25.1","32.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2021-02-02","9.40",,"0.00",,"0.0","0.0",,"66","33",,"  190","  190","21.0","25.9",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2021-02-03","14.32",,"0.00",,"0.0","0.0",,"79","35",,"  260","  250","28.0","34.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2021-02-04","15.88",,"0.00",,"0.0","0.0",,"62","31",,"  350","  360","33.1","42.9",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2021-02-05","9.17",,"0.00",,"0.0","0.0",,"55","25",,"  120","  130","17.0","23.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2021-02-06","13.65",,"0.00",,"0.0","0.0",,"54","25",,"  340","  340","30.0","38.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2021-02-07","17.67",,"0.00",,"0.0","0.0",,"59","28",,"  170","  170","31.1","38.0","    1","    1",,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2021-02-08","10.96",,"0.00",,"0.0","0.0",,"48","22",,"   30","   30","21.9","25.1","    1","    1",,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2021-02-09","9.62",,"0.00",,"0.0","0.0",,"36","16",,"  100","  120","17.0","21.9","    1",,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2021-02-10","9.62",,"0.02",,"0.0","0.0",,"24","15",,"   50","   50","15.0","17.0","    1","    1",,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2021-02-11","9.17",,"0.00",,"0.0","0.0",,"33","10",,"   80","   80","18.1","21.0","    1",,,,,,,"    1",,
"USW00023047","AMARILLO AIRPORT, TX US","2021-02-12","11.18",,"0.01",,"0.0","0.0",,"20","10",,"   20","   20","19.9","23.0","    1",,,,,,,"    1",,
"USW00023047","AMARILLO AIRPORT, TX US","2021-02-13","10.74",,"0.01",,"0.9","0.0",,"14","8",,"   80","   80","18.1","21.9","    1",,,,,,,"    1",,
"USW00023047","AMARILLO AIRPORT, TX US","2021-02-14","17.90",,"0.13",,"4.1","3.1",,"8","-1",,"   20","   20","28.0","31.1","    1","    1",,,,,,"    1",,
"USW00023047","AMARILLO AIRPORT, TX US","2021-02-15","8.72",,"0.00",,"0.0","3.1",,"7","-11",,"  340","  340","16.1","19.9","    1",,,,,,,"    1",,
